Id,Model_id,Model_name,To_state_id,To_state_name,Sex_state_id,Race_state_id,Age_state_id,Probability
0,3,BMI,25,Overweight,34,31,42,0.395
1,3,BMI,25,Overweight,34,31,43,0.395
2,3,BMI,25,Overweight,34,31,44,0.395
3,3,BMI,25,Overweight,34,31,45,0.395
4,3,BMI,25,Overweight,34,31,46,0.395
5,3,BMI,25,Overweight,34,31,47,0.395
6,3,BMI,25,Overweight,34,31,48,0.395
7,3,BMI,25,Overweight,34,31,49,0.395
8,3,BMI,25,Overweight,34,31,50,0.395
9,3,BMI,25,Overweight,34,31,51,0.395
10,3,BMI,25,Overweight,34,31,52,0.395
11,3,BMI,25,Overweight,34,31,53,0.395
12,3,BMI,25,Overweight,34,31,54,0.395
13,3,BMI,25,Overweight,34,31,55,0.395
14,3,BMI,25,Overweight,34,31,56,0.395
15,3,BMI,25,Overweight,34,31,57,0.395
16,3,BMI,25,Overweight,34,31,58,0.395
17,3,BMI,25,Overweight,34,31,59,0.395
18,3,BMI,25,Overweight,34,31,60,0.395
19,3,BMI,25,Overweight,34,31,61,0.395
20,3,BMI,25,Overweight,34,31,62,0.395
21,3,BMI,25,Overweight,34,31,63,0.395
22,3,BMI,25,Overweight,34,31,64,0.395
23,3,BMI,25,Overweight,34,31,65,0.395
24,3,BMI,25,Overweight,34,31,66,0.395
25,3,BMI,25,Overweight,34,31,67,0.395
26,3,BMI,25,Overweight,34,31,68,0.438
27,3,BMI,25,Overweight,34,31,69,0.438
28,3,BMI,25,Overweight,34,31,70,0.438
29,3,BMI,25,Overweight,34,31,71,0.438
30,3,BMI,25,Overweight,34,31,72,0.438
31,3,BMI,25,Overweight,34,31,73,0.438
32,3,BMI,25,Overweight,34,31,74,0.438
33,3,BMI,25,Overweight,34,31,75,0.438
34,3,BMI,25,Overweight,34,31,76,0.438
35,3,BMI,25,Overweight,34,31,77,0.438
36,3,BMI,25,Overweight,34,31,78,0.438
37,3,BMI,25,Overweight,34,31,79,0.438
38,3,BMI,25,Overweight,34,31,80,0.438
39,3,BMI,25,Overweight,34,31,81,0.438
40,3,BMI,25,Overweight,34,31,82,0.438
41,3,BMI,25,Overweight,34,31,83,0.438
42,3,BMI,25,Overweight,34,31,84,0.438
43,3,BMI,25,Overweight,34,31,85,0.438
44,3,BMI,25,Overweight,34,31,86,0.438
45,3,BMI,25,Overweight,34,31,87,0.438
46,3,BMI,25,Overweight,34,31,88,0.428
47,3,BMI,25,Overweight,34,31,89,0.428
48,3,BMI,25,Overweight,34,31,90,0.428
49,3,BMI,25,Overweight,34,31,91,0.428
50,3,BMI,25,Overweight,34,31,92,0.428
51,3,BMI,25,Overweight,34,31,93,0.428
52,3,BMI,25,Overweight,34,31,94,0.428
53,3,BMI,25,Overweight,34,31,95,0.428
54,3,BMI,25,Overweight,34,31,96,0.428
55,3,BMI,25,Overweight,34,31,97,0.428
56,3,BMI,25,Overweight,34,31,98,0.428
57,3,BMI,25,Overweight,34,31,99,0.428
58,3,BMI,25,Overweight,34,31,100,0.428
59,3,BMI,25,Overweight,34,31,101,0.428
60,3,BMI,25,Overweight,34,31,102,0.428
61,3,BMI,25,Overweight,34,31,103,0.428
62,3,BMI,25,Overweight,34,31,104,0.428
63,3,BMI,25,Overweight,34,31,105,0.428
64,3,BMI,25,Overweight,34,31,106,0.428
65,3,BMI,25,Overweight,34,31,107,0.428
66,3,BMI,25,Overweight,34,31,108,0.428
67,3,BMI,25,Overweight,34,31,109,0.428
68,3,BMI,25,Overweight,34,31,110,0.428
69,3,BMI,25,Overweight,34,31,111,0.428
70,3,BMI,25,Overweight,34,31,112,0.428
71,3,BMI,25,Overweight,34,31,113,0.428
72,3,BMI,25,Overweight,34,31,114,0.428
73,3,BMI,25,Overweight,34,31,115,0.428
74,3,BMI,25,Overweight,34,31,116,0.428
75,3,BMI,25,Overweight,34,31,117,0.428
76,3,BMI,25,Overweight,34,31,118,0.428
77,3,BMI,25,Overweight,34,31,119,0.428
78,3,BMI,25,Overweight,34,31,120,0.428
79,3,BMI,25,Overweight,34,31,121,0.428
80,3,BMI,25,Overweight,34,31,122,0.428
81,3,BMI,25,Overweight,34,31,123,0.428
82,3,BMI,25,Overweight,34,31,124,0.428
83,3,BMI,25,Overweight,34,31,125,0.428
84,3,BMI,25,Overweight,34,31,126,0.428
85,3,BMI,25,Overweight,34,31,127,0.428
86,3,BMI,25,Overweight,34,31,128,0.428
87,3,BMI,25,Overweight,34,31,129,0.428
88,3,BMI,25,Overweight,34,31,130,0.428
89,3,BMI,25,Overweight,34,31,131,0.428
90,3,BMI,25,Overweight,34,31,132,0.428
91,3,BMI,25,Overweight,34,31,133,0.428
92,3,BMI,25,Overweight,34,29,42,0.357
93,3,BMI,25,Overweight,34,29,43,0.357
94,3,BMI,25,Overweight,34,29,44,0.357
95,3,BMI,25,Overweight,34,29,45,0.357
96,3,BMI,25,Overweight,34,29,46,0.357
97,3,BMI,25,Overweight,34,29,47,0.357
98,3,BMI,25,Overweight,34,29,48,0.357
99,3,BMI,25,Overweight,34,29,49,0.357
100,3,BMI,25,Overweight,34,29,50,0.357
101,3,BMI,25,Overweight,34,29,51,0.357
102,3,BMI,25,Overweight,34,29,52,0.357
103,3,BMI,25,Overweight,34,29,53,0.357
104,3,BMI,25,Overweight,34,29,54,0.357
105,3,BMI,25,Overweight,34,29,55,0.357
106,3,BMI,25,Overweight,34,29,56,0.357
107,3,BMI,25,Overweight,34,29,57,0.357
108,3,BMI,25,Overweight,34,29,58,0.357
109,3,BMI,25,Overweight,34,29,59,0.357
110,3,BMI,25,Overweight,34,29,60,0.357
111,3,BMI,25,Overweight,34,29,61,0.357
112,3,BMI,25,Overweight,34,29,62,0.357
113,3,BMI,25,Overweight,34,29,63,0.357
114,3,BMI,25,Overweight,34,29,64,0.357
115,3,BMI,25,Overweight,34,29,65,0.357
116,3,BMI,25,Overweight,34,29,66,0.357
117,3,BMI,25,Overweight,34,29,67,0.357
118,3,BMI,25,Overweight,34,29,68,0.408
119,3,BMI,25,Overweight,34,29,69,0.408
120,3,BMI,25,Overweight,34,29,70,0.408
121,3,BMI,25,Overweight,34,29,71,0.408
122,3,BMI,25,Overweight,34,29,72,0.408
123,3,BMI,25,Overweight,34,29,73,0.408
124,3,BMI,25,Overweight,34,29,74,0.408
125,3,BMI,25,Overweight,34,29,75,0.408
126,3,BMI,25,Overweight,34,29,76,0.408
127,3,BMI,25,Overweight,34,29,77,0.408
128,3,BMI,25,Overweight,34,29,78,0.408
129,3,BMI,25,Overweight,34,29,79,0.408
130,3,BMI,25,Overweight,34,29,80,0.408
131,3,BMI,25,Overweight,34,29,81,0.408
132,3,BMI,25,Overweight,34,29,82,0.408
133,3,BMI,25,Overweight,34,29,83,0.408
134,3,BMI,25,Overweight,34,29,84,0.408
135,3,BMI,25,Overweight,34,29,85,0.408
136,3,BMI,25,Overweight,34,29,86,0.408
137,3,BMI,25,Overweight,34,29,87,0.408
138,3,BMI,25,Overweight,34,29,88,0.425
139,3,BMI,25,Overweight,34,29,89,0.425
140,3,BMI,25,Overweight,34,29,90,0.425
141,3,BMI,25,Overweight,34,29,91,0.425
142,3,BMI,25,Overweight,34,29,92,0.425
143,3,BMI,25,Overweight,34,29,93,0.425
144,3,BMI,25,Overweight,34,29,94,0.425
145,3,BMI,25,Overweight,34,29,95,0.425
146,3,BMI,25,Overweight,34,29,96,0.425
147,3,BMI,25,Overweight,34,29,97,0.425
148,3,BMI,25,Overweight,34,29,98,0.425
149,3,BMI,25,Overweight,34,29,99,0.425
150,3,BMI,25,Overweight,34,29,100,0.425
151,3,BMI,25,Overweight,34,29,101,0.425
152,3,BMI,25,Overweight,34,29,102,0.425
153,3,BMI,25,Overweight,34,29,103,0.425
154,3,BMI,25,Overweight,34,29,104,0.425
155,3,BMI,25,Overweight,34,29,105,0.425
156,3,BMI,25,Overweight,34,29,106,0.425
157,3,BMI,25,Overweight,34,29,107,0.425
158,3,BMI,25,Overweight,34,29,108,0.425
159,3,BMI,25,Overweight,34,29,109,0.425
160,3,BMI,25,Overweight,34,29,110,0.425
161,3,BMI,25,Overweight,34,29,111,0.425
162,3,BMI,25,Overweight,34,29,112,0.425
163,3,BMI,25,Overweight,34,29,113,0.425
164,3,BMI,25,Overweight,34,29,114,0.425
165,3,BMI,25,Overweight,34,29,115,0.425
166,3,BMI,25,Overweight,34,29,116,0.425
167,3,BMI,25,Overweight,34,29,117,0.425
168,3,BMI,25,Overweight,34,29,118,0.425
169,3,BMI,25,Overweight,34,29,119,0.425
170,3,BMI,25,Overweight,34,29,120,0.425
171,3,BMI,25,Overweight,34,29,121,0.425
172,3,BMI,25,Overweight,34,29,122,0.425
173,3,BMI,25,Overweight,34,29,123,0.425
174,3,BMI,25,Overweight,34,29,124,0.425
175,3,BMI,25,Overweight,34,29,125,0.425
176,3,BMI,25,Overweight,34,29,126,0.425
177,3,BMI,25,Overweight,34,29,127,0.425
178,3,BMI,25,Overweight,34,29,128,0.425
179,3,BMI,25,Overweight,34,29,129,0.425
180,3,BMI,25,Overweight,34,29,130,0.425
181,3,BMI,25,Overweight,34,29,131,0.425
182,3,BMI,25,Overweight,34,29,132,0.425
183,3,BMI,25,Overweight,34,29,133,0.425
184,3,BMI,25,Overweight,34,30,42,0.287
185,3,BMI,25,Overweight,34,30,43,0.287
186,3,BMI,25,Overweight,34,30,44,0.287
187,3,BMI,25,Overweight,34,30,45,0.287
188,3,BMI,25,Overweight,34,30,46,0.287
189,3,BMI,25,Overweight,34,30,47,0.287
190,3,BMI,25,Overweight,34,30,48,0.287
191,3,BMI,25,Overweight,34,30,49,0.287
192,3,BMI,25,Overweight,34,30,50,0.287
193,3,BMI,25,Overweight,34,30,51,0.287
194,3,BMI,25,Overweight,34,30,52,0.287
195,3,BMI,25,Overweight,34,30,53,0.287
196,3,BMI,25,Overweight,34,30,54,0.287
197,3,BMI,25,Overweight,34,30,55,0.287
198,3,BMI,25,Overweight,34,30,56,0.287
199,3,BMI,25,Overweight,34,30,57,0.287
200,3,BMI,25,Overweight,34,30,58,0.287
201,3,BMI,25,Overweight,34,30,59,0.287
202,3,BMI,25,Overweight,34,30,60,0.287
203,3,BMI,25,Overweight,34,30,61,0.287
204,3,BMI,25,Overweight,34,30,62,0.287
205,3,BMI,25,Overweight,34,30,63,0.287
206,3,BMI,25,Overweight,34,30,64,0.287
207,3,BMI,25,Overweight,34,30,65,0.287
208,3,BMI,25,Overweight,34,30,66,0.287
209,3,BMI,25,Overweight,34,30,67,0.287
210,3,BMI,25,Overweight,34,30,68,0.343
211,3,BMI,25,Overweight,34,30,69,0.343
212,3,BMI,25,Overweight,34,30,70,0.343
213,3,BMI,25,Overweight,34,30,71,0.343
214,3,BMI,25,Overweight,34,30,72,0.343
215,3,BMI,25,Overweight,34,30,73,0.343
216,3,BMI,25,Overweight,34,30,74,0.343
217,3,BMI,25,Overweight,34,30,75,0.343
218,3,BMI,25,Overweight,34,30,76,0.343
219,3,BMI,25,Overweight,34,30,77,0.343
220,3,BMI,25,Overweight,34,30,78,0.343
221,3,BMI,25,Overweight,34,30,79,0.343
222,3,BMI,25,Overweight,34,30,80,0.343
223,3,BMI,25,Overweight,34,30,81,0.343
224,3,BMI,25,Overweight,34,30,82,0.343
225,3,BMI,25,Overweight,34,30,83,0.343
226,3,BMI,25,Overweight,34,30,84,0.343
227,3,BMI,25,Overweight,34,30,85,0.343
228,3,BMI,25,Overweight,34,30,86,0.343
229,3,BMI,25,Overweight,34,30,87,0.343
230,3,BMI,25,Overweight,34,30,88,0.37
231,3,BMI,25,Overweight,34,30,89,0.37
232,3,BMI,25,Overweight,34,30,90,0.37
233,3,BMI,25,Overweight,34,30,91,0.37
234,3,BMI,25,Overweight,34,30,92,0.37
235,3,BMI,25,Overweight,34,30,93,0.37
236,3,BMI,25,Overweight,34,30,94,0.37
237,3,BMI,25,Overweight,34,30,95,0.37
238,3,BMI,25,Overweight,34,30,96,0.37
239,3,BMI,25,Overweight,34,30,97,0.37
240,3,BMI,25,Overweight,34,30,98,0.37
241,3,BMI,25,Overweight,34,30,99,0.37
242,3,BMI,25,Overweight,34,30,100,0.37
243,3,BMI,25,Overweight,34,30,101,0.37
244,3,BMI,25,Overweight,34,30,102,0.37
245,3,BMI,25,Overweight,34,30,103,0.37
246,3,BMI,25,Overweight,34,30,104,0.37
247,3,BMI,25,Overweight,34,30,105,0.37
248,3,BMI,25,Overweight,34,30,106,0.37
249,3,BMI,25,Overweight,34,30,107,0.37
250,3,BMI,25,Overweight,34,30,108,0.37
251,3,BMI,25,Overweight,34,30,109,0.37
252,3,BMI,25,Overweight,34,30,110,0.37
253,3,BMI,25,Overweight,34,30,111,0.37
254,3,BMI,25,Overweight,34,30,112,0.37
255,3,BMI,25,Overweight,34,30,113,0.37
256,3,BMI,25,Overweight,34,30,114,0.37
257,3,BMI,25,Overweight,34,30,115,0.37
258,3,BMI,25,Overweight,34,30,116,0.37
259,3,BMI,25,Overweight,34,30,117,0.37
260,3,BMI,25,Overweight,34,30,118,0.37
261,3,BMI,25,Overweight,34,30,119,0.37
262,3,BMI,25,Overweight,34,30,120,0.37
263,3,BMI,25,Overweight,34,30,121,0.37
264,3,BMI,25,Overweight,34,30,122,0.37
265,3,BMI,25,Overweight,34,30,123,0.37
266,3,BMI,25,Overweight,34,30,124,0.37
267,3,BMI,25,Overweight,34,30,125,0.37
268,3,BMI,25,Overweight,34,30,126,0.37
269,3,BMI,25,Overweight,34,30,127,0.37
270,3,BMI,25,Overweight,34,30,128,0.37
271,3,BMI,25,Overweight,34,30,129,0.37
272,3,BMI,25,Overweight,34,30,130,0.37
273,3,BMI,25,Overweight,34,30,131,0.37
274,3,BMI,25,Overweight,34,30,132,0.37
275,3,BMI,25,Overweight,34,30,133,0.37
276,3,BMI,25,Overweight,35,31,42,0.332
277,3,BMI,25,Overweight,35,31,43,0.332
278,3,BMI,25,Overweight,35,31,44,0.332
279,3,BMI,25,Overweight,35,31,45,0.332
280,3,BMI,25,Overweight,35,31,46,0.332
281,3,BMI,25,Overweight,35,31,47,0.332
282,3,BMI,25,Overweight,35,31,48,0.332
283,3,BMI,25,Overweight,35,31,49,0.332
284,3,BMI,25,Overweight,35,31,50,0.332
285,3,BMI,25,Overweight,35,31,51,0.332
286,3,BMI,25,Overweight,35,31,52,0.332
287,3,BMI,25,Overweight,35,31,53,0.332
288,3,BMI,25,Overweight,35,31,54,0.332
289,3,BMI,25,Overweight,35,31,55,0.332
290,3,BMI,25,Overweight,35,31,56,0.332
291,3,BMI,25,Overweight,35,31,57,0.332
292,3,BMI,25,Overweight,35,31,58,0.332
293,3,BMI,25,Overweight,35,31,59,0.332
294,3,BMI,25,Overweight,35,31,60,0.332
295,3,BMI,25,Overweight,35,31,61,0.332
296,3,BMI,25,Overweight,35,31,62,0.332
297,3,BMI,25,Overweight,35,31,63,0.332
298,3,BMI,25,Overweight,35,31,64,0.332
299,3,BMI,25,Overweight,35,31,65,0.332
300,3,BMI,25,Overweight,35,31,66,0.332
301,3,BMI,25,Overweight,35,31,67,0.332
302,3,BMI,25,Overweight,35,31,68,0.329
303,3,BMI,25,Overweight,35,31,69,0.329
304,3,BMI,25,Overweight,35,31,70,0.329
305,3,BMI,25,Overweight,35,31,71,0.329
306,3,BMI,25,Overweight,35,31,72,0.329
307,3,BMI,25,Overweight,35,31,73,0.329
308,3,BMI,25,Overweight,35,31,74,0.329
309,3,BMI,25,Overweight,35,31,75,0.329
310,3,BMI,25,Overweight,35,31,76,0.329
311,3,BMI,25,Overweight,35,31,77,0.329
312,3,BMI,25,Overweight,35,31,78,0.329
313,3,BMI,25,Overweight,35,31,79,0.329
314,3,BMI,25,Overweight,35,31,80,0.329
315,3,BMI,25,Overweight,35,31,81,0.329
316,3,BMI,25,Overweight,35,31,82,0.329
317,3,BMI,25,Overweight,35,31,83,0.329
318,3,BMI,25,Overweight,35,31,84,0.329
319,3,BMI,25,Overweight,35,31,85,0.329
320,3,BMI,25,Overweight,35,31,86,0.329
321,3,BMI,25,Overweight,35,31,87,0.329
322,3,BMI,25,Overweight,35,31,88,0.33
323,3,BMI,25,Overweight,35,31,89,0.33
324,3,BMI,25,Overweight,35,31,90,0.33
325,3,BMI,25,Overweight,35,31,91,0.33
326,3,BMI,25,Overweight,35,31,92,0.33
327,3,BMI,25,Overweight,35,31,93,0.33
328,3,BMI,25,Overweight,35,31,94,0.33
329,3,BMI,25,Overweight,35,31,95,0.33
330,3,BMI,25,Overweight,35,31,96,0.33
331,3,BMI,25,Overweight,35,31,97,0.33
332,3,BMI,25,Overweight,35,31,98,0.33
333,3,BMI,25,Overweight,35,31,99,0.33
334,3,BMI,25,Overweight,35,31,100,0.33
335,3,BMI,25,Overweight,35,31,101,0.33
336,3,BMI,25,Overweight,35,31,102,0.33
337,3,BMI,25,Overweight,35,31,103,0.33
338,3,BMI,25,Overweight,35,31,104,0.33
339,3,BMI,25,Overweight,35,31,105,0.33
340,3,BMI,25,Overweight,35,31,106,0.33
341,3,BMI,25,Overweight,35,31,107,0.33
342,3,BMI,25,Overweight,35,31,108,0.33
343,3,BMI,25,Overweight,35,31,109,0.33
344,3,BMI,25,Overweight,35,31,110,0.33
345,3,BMI,25,Overweight,35,31,111,0.33
346,3,BMI,25,Overweight,35,31,112,0.33
347,3,BMI,25,Overweight,35,31,113,0.33
348,3,BMI,25,Overweight,35,31,114,0.33
349,3,BMI,25,Overweight,35,31,115,0.33
350,3,BMI,25,Overweight,35,31,116,0.33
351,3,BMI,25,Overweight,35,31,117,0.33
352,3,BMI,25,Overweight,35,31,118,0.33
353,3,BMI,25,Overweight,35,31,119,0.33
354,3,BMI,25,Overweight,35,31,120,0.33
355,3,BMI,25,Overweight,35,31,121,0.33
356,3,BMI,25,Overweight,35,31,122,0.33
357,3,BMI,25,Overweight,35,31,123,0.33
358,3,BMI,25,Overweight,35,31,124,0.33
359,3,BMI,25,Overweight,35,31,125,0.33
360,3,BMI,25,Overweight,35,31,126,0.33
361,3,BMI,25,Overweight,35,31,127,0.33
362,3,BMI,25,Overweight,35,31,128,0.33
363,3,BMI,25,Overweight,35,31,129,0.33
364,3,BMI,25,Overweight,35,31,130,0.33
365,3,BMI,25,Overweight,35,31,131,0.33
366,3,BMI,25,Overweight,35,31,132,0.33
367,3,BMI,25,Overweight,35,31,133,0.33
368,3,BMI,25,Overweight,35,29,42,0.253
369,3,BMI,25,Overweight,35,29,43,0.253
370,3,BMI,25,Overweight,35,29,44,0.253
371,3,BMI,25,Overweight,35,29,45,0.253
372,3,BMI,25,Overweight,35,29,46,0.253
373,3,BMI,25,Overweight,35,29,47,0.253
374,3,BMI,25,Overweight,35,29,48,0.253
375,3,BMI,25,Overweight,35,29,49,0.253
376,3,BMI,25,Overweight,35,29,50,0.253
377,3,BMI,25,Overweight,35,29,51,0.253
378,3,BMI,25,Overweight,35,29,52,0.253
379,3,BMI,25,Overweight,35,29,53,0.253
380,3,BMI,25,Overweight,35,29,54,0.253
381,3,BMI,25,Overweight,35,29,55,0.253
382,3,BMI,25,Overweight,35,29,56,0.253
383,3,BMI,25,Overweight,35,29,57,0.253
384,3,BMI,25,Overweight,35,29,58,0.253
385,3,BMI,25,Overweight,35,29,59,0.253
386,3,BMI,25,Overweight,35,29,60,0.253
387,3,BMI,25,Overweight,35,29,61,0.253
388,3,BMI,25,Overweight,35,29,62,0.253
389,3,BMI,25,Overweight,35,29,63,0.253
390,3,BMI,25,Overweight,35,29,64,0.253
391,3,BMI,25,Overweight,35,29,65,0.253
392,3,BMI,25,Overweight,35,29,66,0.253
393,3,BMI,25,Overweight,35,29,67,0.253
394,3,BMI,25,Overweight,35,29,68,0.326
395,3,BMI,25,Overweight,35,29,69,0.326
396,3,BMI,25,Overweight,35,29,70,0.326
397,3,BMI,25,Overweight,35,29,71,0.326
398,3,BMI,25,Overweight,35,29,72,0.326
399,3,BMI,25,Overweight,35,29,73,0.326
400,3,BMI,25,Overweight,35,29,74,0.326
401,3,BMI,25,Overweight,35,29,75,0.326
402,3,BMI,25,Overweight,35,29,76,0.326
403,3,BMI,25,Overweight,35,29,77,0.326
404,3,BMI,25,Overweight,35,29,78,0.326
405,3,BMI,25,Overweight,35,29,79,0.326
406,3,BMI,25,Overweight,35,29,80,0.326
407,3,BMI,25,Overweight,35,29,81,0.326
408,3,BMI,25,Overweight,35,29,82,0.326
409,3,BMI,25,Overweight,35,29,83,0.326
410,3,BMI,25,Overweight,35,29,84,0.326
411,3,BMI,25,Overweight,35,29,85,0.326
412,3,BMI,25,Overweight,35,29,86,0.326
413,3,BMI,25,Overweight,35,29,87,0.326
414,3,BMI,25,Overweight,35,29,88,0.295
415,3,BMI,25,Overweight,35,29,89,0.295
416,3,BMI,25,Overweight,35,29,90,0.295
417,3,BMI,25,Overweight,35,29,91,0.295
418,3,BMI,25,Overweight,35,29,92,0.295
419,3,BMI,25,Overweight,35,29,93,0.295
420,3,BMI,25,Overweight,35,29,94,0.295
421,3,BMI,25,Overweight,35,29,95,0.295
422,3,BMI,25,Overweight,35,29,96,0.295
423,3,BMI,25,Overweight,35,29,97,0.295
424,3,BMI,25,Overweight,35,29,98,0.295
425,3,BMI,25,Overweight,35,29,99,0.295
426,3,BMI,25,Overweight,35,29,100,0.295
427,3,BMI,25,Overweight,35,29,101,0.295
428,3,BMI,25,Overweight,35,29,102,0.295
429,3,BMI,25,Overweight,35,29,103,0.295
430,3,BMI,25,Overweight,35,29,104,0.295
431,3,BMI,25,Overweight,35,29,105,0.295
432,3,BMI,25,Overweight,35,29,106,0.295
433,3,BMI,25,Overweight,35,29,107,0.295
434,3,BMI,25,Overweight,35,29,108,0.295
435,3,BMI,25,Overweight,35,29,109,0.295
436,3,BMI,25,Overweight,35,29,110,0.295
437,3,BMI,25,Overweight,35,29,111,0.295
438,3,BMI,25,Overweight,35,29,112,0.295
439,3,BMI,25,Overweight,35,29,113,0.295
440,3,BMI,25,Overweight,35,29,114,0.295
441,3,BMI,25,Overweight,35,29,115,0.295
442,3,BMI,25,Overweight,35,29,116,0.295
443,3,BMI,25,Overweight,35,29,117,0.295
444,3,BMI,25,Overweight,35,29,118,0.295
445,3,BMI,25,Overweight,35,29,119,0.295
446,3,BMI,25,Overweight,35,29,120,0.295
447,3,BMI,25,Overweight,35,29,121,0.295
448,3,BMI,25,Overweight,35,29,122,0.295
449,3,BMI,25,Overweight,35,29,123,0.295
450,3,BMI,25,Overweight,35,29,124,0.295
451,3,BMI,25,Overweight,35,29,125,0.295
452,3,BMI,25,Overweight,35,29,126,0.295
453,3,BMI,25,Overweight,35,29,127,0.295
454,3,BMI,25,Overweight,35,29,128,0.295
455,3,BMI,25,Overweight,35,29,129,0.295
456,3,BMI,25,Overweight,35,29,130,0.295
457,3,BMI,25,Overweight,35,29,131,0.295
458,3,BMI,25,Overweight,35,29,132,0.295
459,3,BMI,25,Overweight,35,29,133,0.295
460,3,BMI,25,Overweight,35,30,42,0.223
461,3,BMI,25,Overweight,35,30,43,0.223
462,3,BMI,25,Overweight,35,30,44,0.223
463,3,BMI,25,Overweight,35,30,45,0.223
464,3,BMI,25,Overweight,35,30,46,0.223
465,3,BMI,25,Overweight,35,30,47,0.223
466,3,BMI,25,Overweight,35,30,48,0.223
467,3,BMI,25,Overweight,35,30,49,0.223
468,3,BMI,25,Overweight,35,30,50,0.223
469,3,BMI,25,Overweight,35,30,51,0.223
470,3,BMI,25,Overweight,35,30,52,0.223
471,3,BMI,25,Overweight,35,30,53,0.223
472,3,BMI,25,Overweight,35,30,54,0.223
473,3,BMI,25,Overweight,35,30,55,0.223
474,3,BMI,25,Overweight,35,30,56,0.223
475,3,BMI,25,Overweight,35,30,57,0.223
476,3,BMI,25,Overweight,35,30,58,0.223
477,3,BMI,25,Overweight,35,30,59,0.223
478,3,BMI,25,Overweight,35,30,60,0.223
479,3,BMI,25,Overweight,35,30,61,0.223
480,3,BMI,25,Overweight,35,30,62,0.223
481,3,BMI,25,Overweight,35,30,63,0.223
482,3,BMI,25,Overweight,35,30,64,0.223
483,3,BMI,25,Overweight,35,30,65,0.223
484,3,BMI,25,Overweight,35,30,66,0.223
485,3,BMI,25,Overweight,35,30,67,0.223
486,3,BMI,25,Overweight,35,30,68,0.271
487,3,BMI,25,Overweight,35,30,69,0.271
488,3,BMI,25,Overweight,35,30,70,0.271
489,3,BMI,25,Overweight,35,30,71,0.271
490,3,BMI,25,Overweight,35,30,72,0.271
491,3,BMI,25,Overweight,35,30,73,0.271
492,3,BMI,25,Overweight,35,30,74,0.271
493,3,BMI,25,Overweight,35,30,75,0.271
494,3,BMI,25,Overweight,35,30,76,0.271
495,3,BMI,25,Overweight,35,30,77,0.271
496,3,BMI,25,Overweight,35,30,78,0.271
497,3,BMI,25,Overweight,35,30,79,0.271
498,3,BMI,25,Overweight,35,30,80,0.271
499,3,BMI,25,Overweight,35,30,81,0.271
500,3,BMI,25,Overweight,35,30,82,0.271
501,3,BMI,25,Overweight,35,30,83,0.271
502,3,BMI,25,Overweight,35,30,84,0.271
503,3,BMI,25,Overweight,35,30,85,0.271
504,3,BMI,25,Overweight,35,30,86,0.271
505,3,BMI,25,Overweight,35,30,87,0.271
506,3,BMI,25,Overweight,35,30,88,0.258
507,3,BMI,25,Overweight,35,30,89,0.258
508,3,BMI,25,Overweight,35,30,90,0.258
509,3,BMI,25,Overweight,35,30,91,0.258
510,3,BMI,25,Overweight,35,30,92,0.258
511,3,BMI,25,Overweight,35,30,93,0.258
512,3,BMI,25,Overweight,35,30,94,0.258
513,3,BMI,25,Overweight,35,30,95,0.258
514,3,BMI,25,Overweight,35,30,96,0.258
515,3,BMI,25,Overweight,35,30,97,0.258
516,3,BMI,25,Overweight,35,30,98,0.258
517,3,BMI,25,Overweight,35,30,99,0.258
518,3,BMI,25,Overweight,35,30,100,0.258
519,3,BMI,25,Overweight,35,30,101,0.258
520,3,BMI,25,Overweight,35,30,102,0.258
521,3,BMI,25,Overweight,35,30,103,0.258
522,3,BMI,25,Overweight,35,30,104,0.258
523,3,BMI,25,Overweight,35,30,105,0.258
524,3,BMI,25,Overweight,35,30,106,0.258
525,3,BMI,25,Overweight,35,30,107,0.258
526,3,BMI,25,Overweight,35,30,108,0.258
527,3,BMI,25,Overweight,35,30,109,0.258
528,3,BMI,25,Overweight,35,30,110,0.258
529,3,BMI,25,Overweight,35,30,111,0.258
530,3,BMI,25,Overweight,35,30,112,0.258
531,3,BMI,25,Overweight,35,30,113,0.258
532,3,BMI,25,Overweight,35,30,114,0.258
533,3,BMI,25,Overweight,35,30,115,0.258
534,3,BMI,25,Overweight,35,30,116,0.258
535,3,BMI,25,Overweight,35,30,117,0.258
536,3,BMI,25,Overweight,35,30,118,0.258
537,3,BMI,25,Overweight,35,30,119,0.258
538,3,BMI,25,Overweight,35,30,120,0.258
539,3,BMI,25,Overweight,35,30,121,0.258
540,3,BMI,25,Overweight,35,30,122,0.258
541,3,BMI,25,Overweight,35,30,123,0.258
542,3,BMI,25,Overweight,35,30,124,0.258
543,3,BMI,25,Overweight,35,30,125,0.258
544,3,BMI,25,Overweight,35,30,126,0.258
545,3,BMI,25,Overweight,35,30,127,0.258
546,3,BMI,25,Overweight,35,30,128,0.258
547,3,BMI,25,Overweight,35,30,129,0.258
548,3,BMI,25,Overweight,35,30,130,0.258
549,3,BMI,25,Overweight,35,30,131,0.258
550,3,BMI,25,Overweight,35,30,132,0.258
551,3,BMI,25,Overweight,35,30,133,0.258
552,3,BMI,26,Obese,34,31,42,0.368
553,3,BMI,26,Obese,34,31,43,0.368
554,3,BMI,26,Obese,34,31,44,0.368
555,3,BMI,26,Obese,34,31,45,0.368
556,3,BMI,26,Obese,34,31,46,0.368
557,3,BMI,26,Obese,34,31,47,0.368
